route_id,short_name,long_name,direction,headway,stop_sequence,stop_name,arrival_time,departure_time
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,18,Chatta Bakhtawar,06:49:50,06:50:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,19,Gulshan Al Huda Community,06:51:50,06:52:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,20,Hostel City,06:53:20,06:53:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,21,COMSATS University,06:54:35,06:54:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,22,Tamma Stop,06:55:00,06:55:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,23,PIMS Hospital,06:30:00,06:30:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,24,Children Hospital,06:33:40,06:34:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,25,TNT,06:36:50,06:37:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,26,H-8,06:39:30,06:39:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,27,Kach Naar Park I-8,06:42:05,06:42:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,28,Faizabad,06:44:35,06:44:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,29,ITP Driving License Centre,06:47:25,06:47:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,30,Margalla Town,06:50:00,06:50:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,31,Garden Avenue,06:52:20,06:52:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,32,Rawal Town,06:53:50,06:54:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,33,School Board Stop,06:55:20,06:55:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,34,Rawal Dam Colony,06:57:50,06:58:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,35,C Colony,06:59:30,06:59:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,36,H Allergy Center,07:01:50,07:02:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,37,Shahzad Town,07:03:30,07:03:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,38,Park View City,07:06:00,07:06:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,39,Green Avenue,07:07:20,07:07:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,40,Chatta Bakhtawar,07:09:50,07:10:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,41,Gulshan Al Huda Community,07:11:50,07:12:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,42,Hostel City,07:13:20,07:13:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,43,COMSATS University,07:14:35,07:14:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,44,Tamma Stop,07:15:00,07:15:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,45,PIMS Hospital,06:50:00,06:50:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,46,Children Hospital,06:53:40,06:54:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,47,TNT,06:56:50,06:57:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,48,H-8,06:59:30,06:59:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,49,Kach Naar Park I-8,07:02:05,07:02:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,50,Faizabad,07:04:35,07:04:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,51,ITP Driving License Centre,07:07:25,07:07:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,52,Margalla Town,07:10:00,07:10:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,53,Garden Avenue,07:12:20,07:12:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,54,Rawal Town,07:13:50,07:14:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,55,School Board Stop,07:15:20,07:15:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,56,Rawal Dam Colony,07:17:50,07:18:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,57,C Colony,07:19:30,07:19:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,58,H Allergy Center,07:21:50,07:22:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,59,Shahzad Town,07:23:30,07:23:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,60,Park View City,07:26:00,07:26:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,61,Green Avenue,07:27:20,07:27:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,62,Chatta Bakhtawar,07:29:50,07:30:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,63,Gulshan Al Huda Community,07:31:50,07:32:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,64,Hostel City,07:33:20,07:33:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,65,COMSATS University,07:34:35,07:34:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,66,Tamma Stop,07:35:00,07:35:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,67,PIMS Hospital,07:10:00,07:10:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,68,Children Hospital,07:13:40,07:14:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,69,TNT,07:16:50,07:17:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,70,H-8,07:19:30,07:19:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,71,Kach Naar Park I-8,07:22:05,07:22:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,72,Faizabad,07:24:35,07:24:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,73,ITP Driving License Centre,07:27:25,07:27:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,74,Margalla Town,07:30:00,07:30:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,75,Garden Avenue,07:32:20,07:32:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,76,Rawal Town,07:33:50,07:34:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,77,School Board Stop,07:35:20,07:35:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,78,Rawal Dam Colony,07:37:50,07:38:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,79,C Colony,07:39:30,07:39:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,80,H Allergy Center,07:41:50,07:42:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,81,Shahzad Town,07:43:30,07:43:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,82,Park View City,07:46:00,07:46:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,83,Green Avenue,07:47:20,07:47:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,84,Chatta Bakhtawar,07:49:50,07:50:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,85,Gulshan Al Huda Community,07:51:50,07:52:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,86,Hostel City,07:53:20,07:53:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,87,COMSATS University,07:54:35,07:54:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,88,Tamma Stop,07:55:00,07:55:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,89,PIMS Hospital,07:30:00,07:30:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,90,Children Hospital,07:33:40,07:34:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,91,TNT,07:36:50,07:37:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,92,H-8,07:39:30,07:39:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,93,Kach Naar Park I-8,07:42:05,07:42:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,94,Faizabad,07:44:35,07:44:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,95,ITP Driving License Centre,07:47:25,07:47:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,96,Margalla Town,07:50:00,07:50:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,97,Garden Avenue,07:52:20,07:52:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,98,Rawal Town,07:53:50,07:54:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,99,School Board Stop,07:55:20,07:55:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,100,Rawal Dam Colony,07:57:50,07:58:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,101,C Colony,07:59:30,07:59:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,102,H Allergy Center,08:01:50,08:02:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,103,Shahzad Town,08:03:30,08:03:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,104,Park View City,08:06:00,08:06:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,105,Green Avenue,08:07:20,08:07:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,106,Chatta Bakhtawar,08:09:50,08:10:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,107,Gulshan Al Huda Community,08:11:50,08:12:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,108,Hostel City,08:13:20,08:13:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,109,COMSATS University,08:14:35,08:14:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,110,Tamma Stop,08:15:00,08:15:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,111,PIMS Hospital,07:50:00,07:50:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,112,Children Hospital,07:53:40,07:54:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,113,TNT,07:56:50,07:57:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,114,H-8,07:59:30,07:59:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,115,Kach Naar Park I-8,08:02:05,08:02:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,116,Faizabad,08:04:35,08:04:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,117,ITP Driving License Centre,08:07:25,08:07:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,118,Margalla Town,08:10:00,08:10:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,119,Garden Avenue,08:12:20,08:12:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,120,Rawal Town,08:13:50,08:14:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,121,School Board Stop,08:15:20,08:15:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,122,Rawal Dam Colony,08:17:50,08:18:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,123,C Colony,08:19:30,08:19:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,124,H Allergy Center,08:21:50,08:22:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,125,Shahzad Town,08:23:30,08:23:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,126,Park View City,08:26:00,08:26:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,127,Green Avenue,08:27:20,08:27:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,128,Chatta Bakhtawar,08:29:50,08:30:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,129,Gulshan Al Huda Community,08:31:50,08:32:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,130,Hostel City,08:33:20,08:33:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,131,COMSATS University,08:34:35,08:34:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,132,Tamma Stop,08:35:00,08:35:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,133,PIMS Hospital,08:10:00,08:10:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,134,Children Hospital,08:13:40,08:14:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,135,TNT,08:16:50,08:17:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,136,H-8,08:19:30,08:19:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,137,Kach Naar Park I-8,08:22:05,08:22:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,138,Faizabad,08:24:35,08:24:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,139,ITP Driving License Centre,08:27:25,08:27:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,140,Margalla Town,08:30:00,08:30:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,141,Garden Avenue,08:32:20,08:32:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,142,Rawal Town,08:33:50,08:34:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,143,School Board Stop,08:35:20,08:35:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,144,Rawal Dam Colony,08:37:50,08:38:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,145,C Colony,08:39:30,08:39:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,146,H Allergy Center,08:41:50,08:42:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,147,Shahzad Town,08:43:30,08:43:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,148,Park View City,08:46:00,08:46:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,149,Green Avenue,08:47:20,08:47:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,150,Chatta Bakhtawar,08:49:50,08:50:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,151,Gulshan Al Huda Community,08:51:50,08:52:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,152,Hostel City,08:53:20,08:53:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,153,COMSATS University,08:54:35,08:54:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,154,Tamma Stop,08:55:00,08:55:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,155,PIMS Hospital,08:30:00,08:30:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,156,Children Hospital,08:33:40,08:34:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,157,TNT,08:36:50,08:37:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,158,H-8,08:39:30,08:39:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,159,Kach Naar Park I-8,08:42:05,08:42:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,160,Faizabad,08:44:35,08:44:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,161,ITP Driving License Centre,08:47:25,08:47:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,162,Margalla Town,08:50:00,08:50:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,163,Garden Avenue,08:52:20,08:52:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,164,Rawal Town,08:53:50,08:54:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,165,School Board Stop,08:55:20,08:55:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,166,Rawal Dam Colony,08:57:50,08:58:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,167,C Colony,08:59:30,08:59:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,168,H Allergy Center,09:01:50,09:02:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,169,Shahzad Town,09:03:30,09:03:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,170,Park View City,09:06:00,09:06:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,171,Green Avenue,09:07:20,09:07:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,172,Chatta Bakhtawar,09:09:50,09:10:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,173,Gulshan Al Huda Community,09:11:50,09:12:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,174,Hostel City,09:13:20,09:13:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,175,COMSATS University,09:14:35,09:14:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,176,Tamma Stop,09:15:00,09:15:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,177,PIMS Hospital,08:50:00,08:50:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,178,Children Hospital,08:53:40,08:54:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,179,TNT,08:56:50,08:57:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,180,H-8,08:59:30,08:59:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,181,Kach Naar Park I-8,09:02:05,09:02:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,182,Faizabad,09:04:35,09:04:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,183,ITP Driving License Centre,09:07:25,09:07:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,184,Margalla Town,09:10:00,09:10:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,185,Garden Avenue,09:12:20,09:12:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,186,Rawal Town,09:13:50,09:14:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,187,School Board Stop,09:15:20,09:15:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,188,Rawal Dam Colony,09:17:50,09:18:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,189,C Colony,09:19:30,09:19:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,190,H Allergy Center,09:21:50,09:22:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,191,Shahzad Town,09:23:30,09:23:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,192,Park View City,09:26:00,09:26:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,193,Green Avenue,09:27:20,09:27:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,194,Chatta Bakhtawar,09:29:50,09:30:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,195,Gulshan Al Huda Community,09:31:50,09:32:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,196,Hostel City,09:33:20,09:33:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,197,COMSATS University,09:34:35,09:34:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,198,Tamma Stop,09:35:00,09:35:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,199,PIMS Hospital,09:10:00,09:10:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,200,Children Hospital,09:13:40,09:14:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,201,TNT,09:16:50,09:17:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,202,H-8,09:19:30,09:19:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,203,Kach Naar Park I-8,09:22:05,09:22:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,204,Faizabad,09:24:35,09:24:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,205,ITP Driving License Centre,09:27:25,09:27:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,206,Margalla Town,09:30:00,09:30:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,207,Garden Avenue,09:32:20,09:32:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,208,Rawal Town,09:33:50,09:34:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,209,School Board Stop,09:35:20,09:35:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,210,Rawal Dam Colony,09:37:50,09:38:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,211,C Colony,09:39:30,09:39:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,212,H Allergy Center,09:41:50,09:42:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,213,Shahzad Town,09:43:30,09:43:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,214,Park View City,09:46:00,09:46:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,215,Green Avenue,09:47:20,09:47:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,216,Chatta Bakhtawar,09:49:50,09:50:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,217,Gulshan Al Huda Community,09:51:50,09:52:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,218,Hostel City,09:53:20,09:53:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,219,COMSATS University,09:54:35,09:54:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,220,Tamma Stop,09:55:00,09:55:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,221,PIMS Hospital,09:30:00,09:30:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,222,Children Hospital,09:33:40,09:34:00
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,223,TNT,09:36:50,09:37:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,224,H-8,09:39:30,09:39:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,225,Kach Naar Park I-8,09:42:05,09:42:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,226,Faizabad,09:44:35,09:44:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,227,ITP Driving License Centre,09:47:25,09:47:45
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,228,Margalla Town,09:50:00,09:50:25
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,229,Garden Avenue,09:52:20,09:52:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,230,Rawal Town,09:53:50,09:54:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,231,School Board Stop,09:55:20,09:55:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,232,Rawal Dam Colony,09:57:50,09:58:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,233,C Colony,09:59:30,09:59:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,234,H Allergy Center,10:01:50,10:02:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,235,Shahzad Town,10:03:30,10:03:50
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,236,Park View City,10:06:00,10:06:20
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,237,Green Avenue,10:07:20,10:07:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,238,Chatta Bakhtawar,10:09:50,10:10:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,239,Gulshan Al Huda Community,10:11:50,10:12:10
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,240,Hostel City,10:13:20,10:13:40
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,241,COMSATS University,10:14:35,10:14:55
11118,FR-08C,Capt. Naeem T. Shaheed Chowk to PIMS,Forward,20,242,Tamma Stop,10:15:00,10:15:20
